713.799	338	0.124	0.043	0.47
696.762	338	0.124	0.043	0.49
675.09	338	0.124	0.047	0.31
762.03	338	0.124	0.047	0.33
696.404	338	0.124	0.047	0.35
701.363	338	0.124	0.047	0.37
733.397	338	0.124	0.047	0.39
698.686	338	0.124	0.047	0.41
689.594	338	0.124	0.047	0.43
740.452	338	0.124	0.047	0.45
754.781	338	0.124	0.047	0.47
830.746	338	0.124	0.047	0.49
1511.66	338	0.128	0.011	0.31
1471.35	338	0.128	0.011	0.33
1444.59	338	0.128	0.011	0.35
1386.73	338	0.128	0.011	0.37
1385.9	338	0.128	0.011	0.39
1344.06	338	0.128	0.011	0.41
1317.06	338	0.128	0.011	0.43
1262.59	338	0.128	0.011	0.45
1272.96	338	0.128	0.011	0.47
1210.3	338	0.128	0.011	0.49
1267.57	338	0.128	0.015	0.31
1227.85	338	0.128	0.015	0.33
1150.04	338	0.128	0.015	0.35
1138.62	338	0.128	0.015	0.37
1145.77	338	0.128	0.015	0.39
1059.8	338	0.128	0.015	0.41
1032.19	338	0.128	0.015	0.43
1335.92	338	0.128	0.015	0.45
1018.9	338	0.128	0.015	0.47
990.957	338	0.128	0.015	0.49
1064.74	338	0.128	0.019	0.31
993.099	338	0.128	0.019	0.33
960.752	338	0.128	0.019	0.35
913.977	338	0.128	0.019	0.37
887.27	338	0.128	0.019	0.39
888.336	338	0.128	0.019	0.41
845.525	338	0.128	0.019	0.43
850.345	338	0.128	0.019	0.45
916.683	338	0.128	0.019	0.47
880.32	338	0.128	0.019	0.49
843.543	338	0.128	0.023	0.31
873.974	338	0.128	0.023	0.33
783.125	338	0.128	0.023	0.35
798.642	338	0.128	0.023	0.37
733.811	338	0.128	0.023	0.39
783.537	338	0.128	0.023	0.41
742.645	338	0.128	0.023	0.43
754.938	338	0.128	0.023	0.45
733.257	338	0.128	0.023	0.47
735.264	338	0.128	0.023	0.49
795.558	338	0.128	0.027	0.31
743.786	338	0.128	0.027	0.33
722.326	338	0.128	0.027	0.35
701.789	338	0.128	0.027	0.37
660.456	338	0.128	0.027	0.39
661.39	338	0.128	0.027	0.41
668.778	338	0.128	0.027	0.43
702.544	338	0.128	0.027	0.45
705.096	338	0.128	0.027	0.47
635.611	338	0.128	0.027	0.49
708.087	338	0.128	0.031	0.31
622.156	338	0.128	0.031	0.33
646.698	338	0.128	0.031	0.35
645.948	338	0.128	0.031	0.37
638.502	338	0.128	0.031	0.39
665.128	338	0.128	0.031	0.41
644.043	338	0.128	0.031	0.43
631.426	338	0.128	0.031	0.45
689.337	338	0.128	0.031	0.47
688.981	338	0.128	0.031	0.49
674.002	338	0.128	0.035	0.31
651.146	338	0.128	0.035	0.33
666.983	338	0.128	0.035	0.35
632.822	338	0.128	0.035	0.37
622.097	338	0.128	0.035	0.39
649.902	338	0.128	0.035	0.41
633.464	338	0.128	0.035	0.43
680.375	338	0.128	0.035	0.45
689.896	338	0.128	0.035	0.47
655.104	338	0.128	0.035	0.49
656.323	338	0.128	0.039	0.31
634.127	338	0.128	0.039	0.33
627.436	338	0.128	0.039	0.35
666.478	338	0.128	0.039	0.37
643.463	338	0.128	0.039	0.39
666.967	338	0.128	0.039	0.41
626.634	338	0.128	0.039	0.43
660.704	338	0.128	0.039	0.45
708.086	338	0.128	0.039	0.47
719.694	338	0.128	0.039	0.49
679.538	338	0.128	0.043	0.31
606.122	338	0.128	0.043	0.33
680.392	338	0.128	0.043	0.35
671.538	338	0.128	0.043	0.37
700.15	338	0.128	0.043	0.39
747.1	338	0.128	0.043	0.41
739.155	338	0.128	0.043	0.43
678.691	338	0.128	0.043	0.45
727.418	338	0.128	0.043	0.47
754.186	338	0.128	0.043	0.49
717.901	338	0.128	0.047	0.31
694.056	338	0.128	0.047	0.33
732.683	338	0.128	0.047	0.35
719.51	338	0.128	0.047	0.37
715.632	338	0.128	0.047	0.39
742.82	338	0.128	0.047	0.41
795.004	338	0.128	0.047	0.43
865.511	338	0.128	0.047	0.45
830.423	338	0.128	0.047	0.47
828.942	338	0.128	0.047	0.49
1339.54	338	0.132	0.011	0.31
1257.53	338	0.132	0.011	0.33
1287.6	338	0.132	0.011	0.35
1226.27	338	0.132	0.011	0.37
1180.29	338	0.132	0.011	0.39
1172.18	338	0.132	0.011	0.41
1178.31	338	0.132	0.011	0.43
1138.32	338	0.132	0.011	0.45
1105.97	338	0.132	0.011	0.47
1101.55	338	0.132	0.011	0.49
1214.25	338	0.132	0.015	0.31
1006.56	338	0.132	0.015	0.33
1028.87	338	0.132	0.015	0.35
1075.49	338	0.132	0.015	0.37
996.329	338	0.132	0.015	0.39
933.739	338	0.132	0.015	0.41
981.728	338	0.132	0.015	0.43
937.913	338	0.132	0.015	0.45
960.032	338	0.132	0.015	0.47
928.728	338	0.132	0.015	0.49
924.441	338	0.132	0.019	0.31
914.196	338	0.132	0.019	0.33
885.351	338	0.132	0.019	0.35
867.114	338	0.132	0.019	0.37
818.686	338	0.132	0.019	0.39
799.794	338	0.132	0.019	0.41
781.34	338	0.132	0.019	0.43
753.716	338	0.132	0.019	0.45
813.322	338	0.132	0.019	0.47
806.466	338	0.132	0.019	0.49
756.214	338	0.132	0.023	0.31
777.928	338	0.132	0.023	0.33
778.322	338	0.132	0.023	0.35
767.009	338	0.132	0.023	0.37
712.648	338	0.132	0.023	0.39
696.921	338	0.132	0.023	0.41
688.384	338	0.132	0.023	0.43
653.69	338	0.132	0.023	0.45
711.47	338	0.132	0.023	0.47
787.572	338	0.132	0.023	0.49
761.828	338	0.132	0.027	0.31
673.992	338	0.132	0.027	0.33
658.887	338	0.132	0.027	0.35
633.022	338	0.132	0.027	0.37
683.337	338	0.132	0.027	0.39
639.453	338	0.132	0.027	0.41
668.67	338	0.132	0.027	0.43
607.698	338	0.132	0.027	0.45
613.499	338	0.132	0.027	0.47
599.616	338	0.132	0.027	0.49
665.119	338	0.132	0.031	0.31
654.147	338	0.132	0.031	0.33
638.811	338	0.132	0.031	0.35
647.772	338	0.132	0.031	0.37
591.157	338	0.132	0.031	0.39
577.312	338	0.132	0.031	0.41
615.855	338	0.132	0.031	0.43
617.526	338	0.132	0.031	0.45
631.436	338	0.132	0.031	0.47
690.952	338	0.132	0.031	0.49
715.427	338	0.132	0.035	0.31
632.502	338	0.132	0.035	0.33
640.663	338	0.132	0.035	0.35
633.027	338	0.132	0.035	0.37
613.718	338	0.132	0.035	0.39
586.818	338	0.132	0.035	0.41
586.537	338	0.132	0.035	0.43
637.831	338	0.132	0.035	0.45
690.976	338	0.132	0.035	0.47
721.658	338	0.132	0.035	0.49
617.605	338	0.132	0.039	0.31
680.177	338	0.132	0.039	0.33
646.713	338	0.132	0.039	0.35
653.027	338	0.132	0.039	0.37
666.835	338	0.132	0.039	0.39
666.083	338	0.132	0.039	0.41
655.023	338	0.132	0.039	0.43
666.084	338	0.132	0.039	0.45
697.605	338	0.132	0.039	0.47
802.295	338	0.132	0.039	0.49
715.466	338	0.132	0.043	0.31
730.618	338	0.132	0.043	0.33
768.616	338	0.132	0.043	0.35
760.998	338	0.132	0.043	0.37
729.054	338	0.132	0.043	0.39
756.583	338	0.132	0.043	0.41
751.231	338	0.132	0.043	0.43
818.265	338	0.132	0.043	0.45
851.307	338	0.132	0.043	0.47
827.03	338	0.132	0.043	0.49
774.105	338	0.132	0.047	0.31
759.404	338	0.132	0.047	0.33
794.562	338	0.132	0.047	0.35
763.072	338	0.132	0.047	0.37
831.184	338	0.132	0.047	0.39
801.431	338	0.132	0.047	0.41
859.271	338	0.132	0.047	0.43
863.768	338	0.132	0.047	0.45
910.976	338	0.132	0.047	0.47
872.607	338	0.132	0.047	0.49
1194.14	338	0.136	0.011	0.31
1167.27	338	0.136	0.011	0.33
1092.72	338	0.136	0.011	0.35
1099.37	338	0.136	0.011	0.37
1084.93	338	0.136	0.011	0.39
1080.51	338	0.136	0.011	0.41
1018.91	338	0.136	0.011	0.43
1024.23	338	0.136	0.011	0.45
980.507	338	0.136	0.011	0.47
1045.52	338	0.136	0.011	0.49
963.266	338	0.136	0.015	0.31
983.89	338	0.136	0.015	0.33
939.435	338	0.136	0.015	0.35
914.552	338	0.136	0.015	0.37
836.908	338	0.136	0.015	0.39
878.048	338	0.136	0.015	0.41
899.541	338	0.136	0.015	0.43
903.936	338	0.136	0.015	0.45
811.754	338	0.136	0.015	0.47
884.725	338	0.136	0.015	0.49
837.797	338	0.136	0.019	0.31
770.398	338	0.136	0.019	0.33
766.284	338	0.136	0.019	0.35
797.83	338	0.136	0.019	0.37
750.008	338	0.136	0.019	0.39
734.261	338	0.136	0.019	0.41
689.557	338	0.136	0.019	0.43
720.371	338	0.136	0.019	0.45
750.656	338	0.136	0.019	0.47
759.838	338	0.136	0.019	0.49
788.858	338	0.136	0.023	0.31
753.9	338	0.136	0.023	0.33
666.43	338	0.136	0.023	0.35
668.613	338	0.136	0.023	0.37
664.185	338	0.136	0.023	0.39
728.492	338	0.136	0.023	0.41
691.062	338	0.136	0.023	0.43
624.711	338	0.136	0.023	0.45
683.248	338	0.136	0.023	0.47
699.898	338	0.136	0.023	0.49
707.562	338	0.136	0.027	0.31
669.282	338	0.136	0.027	0.33
650.459	338	0.136	0.027	0.35
673.277	338	0.136	0.027	0.37
578.655	338	0.136	0.027	0.39
609.552	338	0.136	0.027	0.41
637.108	338	0.136	0.027	0.43
614.701	338	0.136	0.027	0.45
635.409	338	0.136	0.027	0.47
641.322	338	0.136	0.027	0.49
636.406	338	0.136	0.031	0.31
594.537	338	0.136	0.031	0.33
627.646	338	0.136	0.031	0.35
657.189	338	0.136	0.031	0.37
598.83	338	0.136	0.031	0.39
587.992	338	0.136	0.031	0.41
587.789	338	0.136	0.031	0.43
649.072	338	0.136	0.031	0.45
721.467	338	0.136	0.031	0.47
700.007	338	0.136	0.031	0.49
626.684	338	0.136	0.035	0.31
647.604	338	0.136	0.035	0.33
622.971	338	0.136	0.035	0.35
628.115	338	0.136	0.035	0.37
633.068	338	0.136	0.035	0.39
693.615	338	0.136	0.035	0.41
597.086	338	0.136	0.035	0.43
643.851	338	0.136	0.035	0.45
678.04	338	0.136	0.035	0.47
685.735	338	0.136	0.035	0.49
645.247	338	0.136	0.039	0.31
704.734	338	0.136	0.039	0.33
700.574	338	0.136	0.039	0.35
718.772	338	0.136	0.039	0.37
704.357	338	0.136	0.039	0.39
713.087	338	0.136	0.039	0.41
717.529	338	0.136	0.039	0.43
748.643	338	0.136	0.039	0.45
802.409	338	0.136	0.039	0.47
799.362	338	0.136	0.039	0.49
731.99	338	0.136	0.043	0.31
734.134	338	0.136	0.043	0.33
769.529	338	0.136	0.043	0.35
809.112	338	0.136	0.043	0.37
797.762	338	0.136	0.043	0.39
772.63	338	0.136	0.043	0.41
833.081	338	0.136	0.043	0.43
834.831	338	0.136	0.043	0.45
806.705	338	0.136	0.043	0.47
859.602	338	0.136	0.043	0.49
893.643	338	0.136	0.047	0.31
843.55	338	0.136	0.047	0.33
791.221	338	0.136	0.047	0.35
908.104	338	0.136	0.047	0.37
870.56	338	0.136	0.047	0.39
869.194	338	0.136	0.047	0.41
934.342	338	0.136	0.047	0.43
960.565	338	0.136	0.047	0.45
977.7	338	0.136	0.047	0.47
1037.64	338	0.136	0.047	0.49
1138.43	338	0.14	0.011	0.31
1041.4	338	0.14	0.011	0.33
1033.04	338	0.14	0.011	0.35
1052.9	338	0.14	0.011	0.37
949.798	338	0.14	0.011	0.39
929.859	338	0.14	0.011	0.41
936.698	338	0.14	0.011	0.43
922.604	338	0.14	0.011	0.45
977.716	338	0.14	0.011	0.47
909.274	338	0.14	0.011	0.49
914.085	338	0.14	0.015	0.31
805.872	338	0.14	0.015	0.33
849.92	338	0.14	0.015	0.35
859.759	338	0.14	0.015	0.37
770.125	338	0.14	0.015	0.39
805.928	338	0.14	0.015	0.41
742.034	338	0.14	0.015	0.43
799.83	338	0.14	0.015	0.45
850.927	338	0.14	0.015	0.47
785.642	338	0.14	0.015	0.49
808.813	338	0.14	0.019	0.31
767.87	338	0.14	0.019	0.33
695.568	338	0.14	0.019	0.35
693.072	338	0.14	0.019	0.37
732.993	338	0.14	0.019	0.39
719.358	338	0.14	0.019	0.41
673.253	338	0.14	0.019	0.43
664.176	338	0.14	0.019	0.45
725.471	338	0.14	0.019	0.47
681.301	338	0.14	0.019	0.49
681.579	338	0.14	0.023	0.31
696.52	338	0.14	0.023	0.33
645.925	338	0.14	0.023	0.35
676.046	338	0.14	0.023	0.37
591.366	338	0.14	0.023	0.39
611.528	338	0.14	0.023	0.41
645.039	338	0.14	0.023	0.43
631.658	338	0.14	0.023	0.45
623.282	338	0.14	0.023	0.47
631.197	338	0.14	0.023	0.49
658.596	338	0.14	0.027	0.31
674.943	338	0.14	0.027	0.33
591.64	338	0.14	0.027	0.35
626.467	338	0.14	0.027	0.37
609.74	338	0.14	0.027	0.39
589.372	338	0.14	0.027	0.41
572.392	338	0.14	0.027	0.43
624.827	338	0.14	0.027	0.45
672.123	338	0.14	0.027	0.47
675.423	338	0.14	0.027	0.49
663.776	338	0.14	0.031	0.31
652.784	338	0.14	0.031	0.33
650.716	338	0.14	0.031	0.35
600.586	338	0.14	0.031	0.37
672.634	338	0.14	0.031	0.39
634.148	338	0.14	0.031	0.41
608.07	338	0.14	0.031	0.43
658.045	338	0.14	0.031	0.45
628.492	338	0.14	0.031	0.47
713.047	338	0.14	0.031	0.49
662.12	338	0.14	0.035	0.31
642.958	338	0.14	0.035	0.33
621.055	338	0.14	0.035	0.35
686.466	338	0.14	0.035	0.37
695.347	338	0.14	0.035	0.39
711.656	338	0.14	0.035	0.41
689.527	338	0.14	0.035	0.43
706.133	338	0.14	0.035	0.45
689.2	338	0.14	0.035	0.47
718.974	338	0.14	0.035	0.49
731.25	338	0.14	0.039	0.31
757.089	338	0.14	0.039	0.33
735.083	338	0.14	0.039	0.35
702.211	338	0.14	0.039	0.37
754.726	338	0.14	0.039	0.39
717.04	338	0.14	0.039	0.41
812.992	338	0.14	0.039	0.43
815.009	338	0.14	0.039	0.45
839.649	338	0.14	0.039	0.47
852.963	338	0.14	0.039	0.49
805.518	338	0.14	0.043	0.31
757.309	338	0.14	0.043	0.33
800.558	338	0.14	0.043	0.35
792.817	338	0.14	0.043	0.37
864.341	338	0.14	0.043	0.39
819.418	338	0.14	0.043	0.41
877.527	338	0.14	0.043	0.43
850.257	338	0.14	0.043	0.45
950.243	338	0.14	0.043	0.47
980.355	338	0.14	0.043	0.49
890.451	338	0.14	0.047	0.31
902.614	338	0.14	0.047	0.33
882.329	338	0.14	0.047	0.35
902.228	338	0.14	0.047	0.37
977.058	338	0.14	0.047	0.39
974.36	338	0.14	0.047	0.41
991.839	338	0.14	0.047	0.43
1025.52	338	0.14	0.047	0.45
1023.9	338	0.14	0.047	0.47
1048.36	338	0.14	0.047	0.49
1019.68	338	0.144	0.011	0.31
937.032	338	0.144	0.011	0.33
919.64	338	0.144	0.011	0.35
936.108	338	0.144	0.011	0.37
878.979	338	0.144	0.011	0.39
847.633	338	0.144	0.011	0.41
845.413	338	0.144	0.011	0.43
825.948	338	0.144	0.011	0.45
904.116	338	0.144	0.011	0.47
828.826	338	0.144	0.011	0.49
827.374	338	0.144	0.015	0.31
765.254	338	0.144	0.015	0.33
741.447	338	0.144	0.015	0.35
747.913	338	0.144	0.015	0.37
787.557	338	0.144	0.015	0.39
752.755	338	0.144	0.015	0.41
725.494	338	0.144	0.015	0.43
713.043	338	0.144	0.015	0.45
693.929	338	0.144	0.015	0.47
729.794	338	0.144	0.015	0.49
749.692	338	0.144	0.019	0.31
737.509	338	0.144	0.019	0.33
660.694	338	0.144	0.019	0.35
631.814	338	0.144	0.019	0.37
631.47	338	0.144	0.019	0.39
653.716	338	0.144	0.019	0.41
671.348	338	0.144	0.019	0.43
638.021	338	0.144	0.019	0.45
667.203	338	0.144	0.019	0.47
638.735	338	0.144	0.019	0.49
671.557	338	0.144	0.023	0.31
623.906	338	0.144	0.023	0.33
577.044	338	0.144	0.023	0.35
612.299	338	0.144	0.023	0.37
645.741	338	0.144	0.023	0.39
614.875	338	0.144	0.023	0.41
666.137	338	0.144	0.023	0.43
601.287	338	0.144	0.023	0.45
644.741	338	0.144	0.023	0.47
673.512	338	0.144	0.023	0.49
652.264	338	0.144	0.027	0.31
612.803	338	0.144	0.027	0.33
578.468	338	0.144	0.027	0.35
584.153	338	0.144	0.027	0.37
601.949	338	0.144	0.027	0.39
597.822	338	0.144	0.027	0.41
649.304	338	0.144	0.027	0.43
621.789	338	0.144	0.027	0.45
599.552	338	0.144	0.027	0.47
666.048	338	0.144	0.027	0.49
650.914	338	0.144	0.031	0.31
708.139	338	0.144	0.031	0.33
646.548	338	0.144	0.031	0.35
669.209	338	0.144	0.031	0.37
661.769	338	0.144	0.031	0.39
677.895	338	0.144	0.031	0.41
680.924	338	0.144	0.031	0.43
683.914	338	0.144	0.031	0.45
686.725	338	0.144	0.031	0.47
749.854	338	0.144	0.031	0.49
711.119	338	0.144	0.035	0.31
663.843	338	0.144	0.035	0.33
653.127	338	0.144	0.035	0.35
701.056	338	0.144	0.035	0.37
693.371	338	0.144	0.035	0.39
691.367	338	0.144	0.035	0.41
718.164	338	0.144	0.035	0.43
749.575	338	0.144	0.035	0.45
835.813	338	0.144	0.035	0.47
802.845	338	0.144	0.035	0.49
749.759	338	0.144	0.039	0.31
768.888	338	0.144	0.039	0.33
803.524	338	0.144	0.039	0.35
794.691	338	0.144	0.039	0.37
777.653	338	0.144	0.039	0.39
813.482	338	0.144	0.039	0.41
850.152	338	0.144	0.039	0.43
832.953	338	0.144	0.039	0.45
868.182	338	0.144	0.039	0.47
889.537	338	0.144	0.039	0.49
859.318	338	0.144	0.043	0.31
843.868	338	0.144	0.043	0.33
842.973	338	0.144	0.043	0.35
856.983	338	0.144	0.043	0.37
924.125	338	0.144	0.043	0.39
909.689	338	0.144	0.043	0.41
957.221	338	0.144	0.043	0.43
976.368	338	0.144	0.043	0.45
992.311	338	0.144	0.043	0.47
995.393	338	0.144	0.043	0.49
985.354	338	0.144	0.047	0.31
992.249	338	0.144	0.047	0.33
1033.18	338	0.144	0.047	0.35
1040.39	338	0.144	0.047	0.37
1024.64	338	0.144	0.047	0.39
984.431	338	0.144	0.047	0.41
1072.34	338	0.144	0.047	0.43
1074.6	338	0.144	0.047	0.45
1161.78	338	0.144	0.047	0.47
1188.26	338	0.144	0.047	0.49
858.029	338	0.148	0.011	0.31
832.143	338	0.148	0.011	0.33
804.438	338	0.148	0.011	0.35
818.662	338	0.148	0.011	0.37
843.807	338	0.148	0.011	0.39
818.631	338	0.148	0.011	0.41
810.387	338	0.148	0.011	0.43
747.162	338	0.148	0.011	0.45
791.597	338	0.148	0.011	0.47
814.74	338	0.148	0.011	0.49
791.054	338	0.148	0.015	0.31
740.166	338	0.148	0.015	0.33
736.748	338	0.148	0.015	0.35
664.602	338	0.148	0.015	0.37
672.932	338	0.148	0.015	0.39
659.891	338	0.148	0.015	0.41
727.23	338	0.148	0.015	0.43
714.192	338	0.148	0.015	0.45
671.266	338	0.148	0.015	0.47
703.26	338	0.148	0.015	0.49
664.623	338	0.148	0.019	0.31
690.019	338	0.148	0.019	0.33
621.319	338	0.148	0.019	0.35
661.861	338	0.148	0.019	0.37
626.954	338	0.148	0.019	0.39
590.028	338	0.148	0.019	0.41
631.361	338	0.148	0.019	0.43
607.93	338	0.148	0.019	0.45
622.265	338	0.148	0.019	0.47
699.522	338	0.148	0.019	0.49
657.597	338	0.148	0.023	0.31
637.371	338	0.148	0.023	0.33
588.769	338	0.148	0.023	0.35
563.77	338	0.148	0.023	0.37
637.069	338	0.148	0.023	0.39
682.088	338	0.148	0.023	0.41
644.813	338	0.148	0.023	0.43
584.589	338	0.148	0.023	0.45
634.843	338	0.148	0.023	0.47
698.387	338	0.148	0.023	0.49
600.076	338	0.148	0.027	0.31
591.576	338	0.148	0.027	0.33
593.908	338	0.148	0.027	0.35
624.417	338	0.148	0.027	0.37
645.224	338	0.148	0.027	0.39
583.17	338	0.148	0.027	0.41
680.463	338	0.148	0.027	0.43
637.333	338	0.148	0.027	0.45
671.936	338	0.148	0.027	0.47
683.09	338	0.148	0.027	0.49
696.467	338	0.148	0.031	0.31
632.503	338	0.148	0.031	0.33
640.646	338	0.148	0.031	0.35
698.798	338	0.148	0.031	0.37
720.424	338	0.148	0.031	0.39
704.969	338	0.148	0.031	0.41
697.714	338	0.148	0.031	0.43
710.433	338	0.148	0.031	0.45
742.558	338	0.148	0.031	0.47
743.719	338	0.148	0.031	0.49
714.34	338	0.148	0.035	0.31
708.884	338	0.148	0.035	0.33
776.864	338	0.148	0.035	0.35
694.399	338	0.148	0.035	0.37
749.213	338	0.148	0.035	0.39
743.528	338	0.148	0.035	0.41
830.079	338	0.148	0.035	0.43
842.081	338	0.148	0.035	0.45
891.319	338	0.148	0.035	0.47
867.835	338	0.148	0.035	0.49
784.855	338	0.148	0.039	0.31
816.562	338	0.148	0.039	0.33
807.081	338	0.148	0.039	0.35
876.057	338	0.148	0.039	0.37
837.728	338	0.148	0.039	0.39
879.434	338	0.148	0.039	0.41
951.811	338	0.148	0.039	0.43
935.662	338	0.148	0.039	0.45
952.772	338	0.148	0.039	0.47
997.915	338	0.148	0.039	0.49
955.784	338	0.148	0.043	0.31
914.741	338	0.148	0.043	0.33
963.203	338	0.148	0.043	0.35
971.39	338	0.148	0.043	0.37
982.548	338	0.148	0.043	0.39
964.943	338	0.148	0.043	0.41
1015.54	338	0.148	0.043	0.43
1102.85	338	0.148	0.043	0.45
1162.62	338	0.148	0.043	0.47
1107.07	338	0.148	0.043	0.49
1016.12	338	0.148	0.047	0.31
1039.65	338	0.148	0.047	0.33
1098.96	338	0.148	0.047	0.35
1077.1	338	0.148	0.047	0.37
1119.18	338	0.148	0.047	0.39
1123.72	338	0.148	0.047	0.41
1227.93	338	0.148	0.047	0.43
1170.16	338	0.148	0.047	0.45
1281.4	338	0.148	0.047	0.47
1297.88	338	0.148	0.047	0.49
827.276	338	0.152	0.011	0.31
799.58	338	0.152	0.011	0.33
741.942	338	0.152	0.011	0.35
725.601	338	0.152	0.011	0.37
707.538	338	0.152	0.011	0.39
780.162	338	0.152	0.011	0.41
742.536	338	0.152	0.011	0.43
738.979	338	0.152	0.011	0.45
706.938	338	0.152	0.011	0.47
681.97	338	0.152	0.011	0.49
682.988	338	0.152	0.015	0.31
702.18	338	0.152	0.015	0.33
678.122	338	0.152	0.015	0.35
684.039	338	0.152	0.015	0.37
622.345	338	0.152	0.015	0.39
661.527	338	0.152	0.015	0.41
631.922	338	0.152	0.015	0.43
640.421	338	0.152	0.015	0.45
639.92	338	0.152	0.015	0.47
650.095	338	0.152	0.015	0.49
671.503	338	0.152	0.019	0.31
642.154	338	0.152	0.019	0.33
609.713	338	0.152	0.019	0.35
604.352	338	0.152	0.019	0.37
627.513	338	0.152	0.019	0.39
681.342	338	0.152	0.019	0.41
558.063	338	0.152	0.019	0.43
657.897	338	0.152	0.019	0.45
626.17	338	0.152	0.019	0.47
642.189	338	0.152	0.019	0.49
631.178	338	0.152	0.023	0.31
658.582	338	0.152	0.023	0.33
636.816	338	0.152	0.023	0.35
606.813	338	0.152	0.023	0.37
650.639	338	0.152	0.023	0.39
582.464	338	0.152	0.023	0.41
613.058	338	0.152	0.023	0.43
647.129	338	0.152	0.023	0.45
676.234	338	0.152	0.023	0.47
636.853	338	0.152	0.023	0.49
614.531	338	0.152	0.027	0.31
628.552	338	0.152	0.027	0.33
618.203	338	0.152	0.027	0.35
655.616	338	0.152	0.027	0.37
646.362	338	0.152	0.027	0.39
686.75	338	0.152	0.027	0.41
658.108	338	0.152	0.027	0.43
661.247	338	0.152	0.027	0.45
724.242	338	0.152	0.027	0.47
731.162	338	0.152	0.027	0.49
693.229	338	0.152	0.031	0.31
704.727	338	0.152	0.031	0.33
697.39	338	0.152	0.031	0.35
700.097	338	0.152	0.031	0.37
714.288	338	0.152	0.031	0.39
727.456	338	0.152	0.031	0.41
793.234	338	0.152	0.031	0.43
761.487	338	0.152	0.031	0.45
817.837	338	0.152	0.031	0.47
833.38	338	0.152	0.031	0.49
760.247	338	0.152	0.035	0.31
726.89	338	0.152	0.035	0.33
762.602	338	0.152	0.035	0.35
796.192	338	0.152	0.035	0.37
818.817	338	0.152	0.035	0.39
780.856	338	0.152	0.035	0.41
855.63	338	0.152	0.035	0.43
883.894	338	0.152	0.035	0.45
1007.41	338	0.152	0.035	0.47
918.488	338	0.152	0.035	0.49
902.401	338	0.152	0.039	0.31
887.961	338	0.152	0.039	0.33
