2280.78	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993576	0	0.124	0.011	0.31
2164.67	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993056	0	0.124	0.011	0.33
2022.32	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.992483	0	0.124	0.011	0.35
2021.39	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.990906	0	0.124	0.011	0.37
1903.79	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.990143	0	0.124	0.011	0.39
1856.61	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.988816	0	0.124	0.011	0.41
1894.83	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.988474	0	0.124	0.011	0.43
1761.02	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.98696	0	0.124	0.011	0.45
1682.46	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.986089	0	0.124	0.011	0.47
1691.26	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.985134	0	0.124	0.011	0.49
1784.05	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99687	0	0.124	0.015	0.31
1735.8	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996216	0	0.124	0.015	0.33
1690.66	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993977	0	0.124	0.015	0.35
1589.24	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993107	0	0.124	0.015	0.37
1617.7	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.992513	0	0.124	0.015	0.39
1599.02	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.991119	0	0.124	0.015	0.41
1413.87	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.989561	0	0.124	0.015	0.43
1431.84	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.989104	0	0.124	0.015	0.45
1371.35	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.98842	0	0.124	0.015	0.47
1358.02	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.986957	0	0.124	0.015	0.49
1556.16	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99786	0	0.124	0.019	0.31
1428.3	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997344	0	0.124	0.019	0.33
1486.37	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99687	0	0.124	0.019	0.35
1368.24	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99646	0	0.124	0.019	0.37
1414.53	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993802	0	0.124	0.019	0.39
1318.62	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993409	0	0.124	0.019	0.41
1243.74	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.992522	0	0.124	0.019	0.43
1209.13	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.991205	0	0.124	0.019	0.45
1234.62	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.990157	0	0.124	0.019	0.47
1168.26	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.988959	0	0.124	0.019	0.49
1385.11	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00139	0	0.124	0.023	0.31
1324.02	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99846	0	0.124	0.023	0.33
1239.68	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997734	0	0.124	0.023	0.35
1238.17	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997388	0	0.124	0.023	0.37
1215.88	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996812	0	0.124	0.023	0.39
1125.43	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996149	0	0.124	0.023	0.41
1074.46	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993869	0	0.124	0.023	0.43
1069.41	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993201	0	0.124	0.023	0.45
1059.37	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.992533	0	0.124	0.023	0.47
1037.64	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.991202	0	0.124	0.023	0.49
1183.84	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00261	0	0.124	0.027	0.31
1098	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00203	0	0.124	0.027	0.33
1081.31	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00144	0	0.124	0.027	0.35
1093.76	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.998501	0	0.124	0.027	0.37
1048.73	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99803	0	0.124	0.027	0.39
976.22	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997305	0	0.124	0.027	0.41
970.904	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996726	0	0.124	0.027	0.43
1000.47	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996484	0	0.124	0.027	0.45
1006.85	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993817	0	0.124	0.027	0.47
989.12	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.993089	0	0.124	0.027	0.49
1076.97	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.0037	0	0.124	0.031	0.31
1028.65	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00303	0	0.124	0.031	0.33
967.606	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00245	0	0.124	0.031	0.35
980.271	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00182	0	0.124	0.031	0.37
927.61	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00131	0	0.124	0.031	0.39
917.935	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.998306	0	0.124	0.031	0.41
944.404	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997827	0	0.124	0.031	0.43
892.471	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997309	0	0.124	0.031	0.45
891.042	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.996703	0	0.124	0.031	0.47
992.694	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.994221	0	0.124	0.031	0.49
973.979	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00656	0	0.124	0.035	0.31
986.806	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00583	0	0.124	0.035	0.33
936.593	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00355	0	0.124	0.035	0.35
869.663	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00301	0	0.124	0.035	0.37
867.518	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.0025	0	0.124	0.035	0.39
857.68	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.0019	0	0.124	0.035	0.41
975.956	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00117	0	0.124	0.035	0.43
939.538	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.998207	0	0.124	0.035	0.45
963.506	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.997656	0	0.124	0.035	0.47
962.606	 469	3.16356e-317	2.96439e-323	2.11517e-317	0.99707	0	0.124	0.035	0.49
929.616	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00772	0	0.124	0.039	0.31
968.017	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00715	0	0.124	0.039	0.33
929.366	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00644	0	0.124	0.039	0.35
915.691	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.0039	0	0.124	0.039	0.37
915.837	 469	3.16356e-317	2.96439e-323	2.11517e-317	1.00348	0	0.124	0.039	0.39
